,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,AM1,AM2,AM3,AM4,HomeTeamLP,AwayTeamLP,MW,HTFormPtsStr,ATFormPtsStr,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,DiffLP
190,2016-01-02,Arsenal,Newcastle,1,0,H,33,19,18,34,1.95,0.85,W,L,W,W,L,L,D,W,3.0,15.0,20.0,WLWW,LLDW,9,4,0,0,0,0,0,0,0,0,0.75,-0.75,1.1,0.25,-12.0
191,2016-01-02,Leicester,Bournemouth,0,0,NH,37,22,25,34,1.95,1.0,D,L,W,W,L,D,W,W,14.0,20.0,20.0,DLWW,LDWW,7,7,0,0,0,0,0,0,0,0,0.6,-0.6,0.95,0.0,-6.0
192,2016-01-02,Man United,Swansea,2,1,H,22,16,16,24,1.5,0.95,D,L,L,L,D,W,D,L,4.0,8.0,20.0,DLLL,DWDL,1,5,0,0,1,0,0,0,0,0,0.3,-0.4,0.55,-0.2,-4.0
193,2016-01-02,Norwich,Southampton,1,0,H,22,26,32,23,1.0,1.2,W,L,W,D,L,W,L,L,20.0,7.0,20.0,WLWD,LWLL,7,3,0,0,0,0,0,0,0,0,-0.5,0.15,-0.2,0.2,13.0
194,2016-01-02,Sunderland,Aston Villa,3,1,H,19,15,38,34,0.6,0.4,L,L,L,L,L,D,D,L,16.0,17.0,20.0,LLLL,LDDL,0,2,0,0,1,0,0,0,0,0,-0.95,-0.95,0.2,-0.1,-1.0
195,2016-01-02,Watford,Man City,1,2,NH,24,37,20,20,1.45,1.8,L,D,W,W,D,W,L,W,20.0,2.0,20.0,LDWW,DWLW,7,7,0,0,0,0,0,0,0,0,0.2,0.85,-0.35,0.0,18.0
196,2016-01-02,West Brom,Stoke,2,1,H,18,20,24,19,1.15,1.45,W,L,L,D,W,W,L,D,13.0,9.0,20.0,WLLD,WWLD,4,7,0,0,0,0,0,0,0,0,-0.3,0.05,-0.3,-0.15,4.0
197,2016-01-02,West Ham,Liverpool,2,0,H,28,22,23,22,1.45,1.5,W,D,D,D,W,W,L,D,12.0,6.0,20.0,WDDD,WWLD,6,7,0,0,0,0,0,0,0,0,0.25,0.0,-0.05,-0.05,6.0
198,2016-01-03,Crystal Palace,Chelsea,0,3,NH,23,23,16,29,1.55,1.0,D,D,W,W,D,D,W,L,10.0,1.0,20.0,DDWW,DDWL,8,5,0,0,0,0,0,0,0,0,0.35,-0.3,0.55,0.15,9.0
199,2016-01-03,Everton,Tottenham,1,1,NH,35,33,28,15,1.3,1.75,L,W,L,D,W,W,W,L,11.0,5.0,20.0,LWLD,WWWL,4,9,0,0,0,0,0,0,0,0,0.35,0.9,-0.45,-0.25,6.0
200,2016-01-12,Aston Villa,Crystal Palace,1,0,H,16,23,37,19,0.38095238095238093,1.4761904761904763,L,L,D,D,L,D,D,W,17.0,10.0,21.0,LLDD,LDDW,2,5,0,0,0,0,0,0,0,0,-1.0,0.19047619047619047,-1.0952380952380953,-0.14285714285714285,7.0
201,2016-01-12,Bournemouth,West Ham,1,3,NH,22,30,34,23,1.0,1.5238095238095237,D,L,D,W,W,W,D,D,20.0,12.0,21.0,DLDW,WWDD,5,8,0,0,0,0,0,0,0,0,-0.5714285714285714,0.3333333333333333,-0.5238095238095238,-0.14285714285714285,8.0
202,2016-01-12,Newcastle,Man United,3,3,NH,19,24,35,17,0.8095238095238095,1.5714285714285714,L,L,L,D,W,D,L,L,15.0,4.0,21.0,LLLD,WDLL,1,4,0,0,0,0,0,0,0,0,-0.7619047619047619,0.3333333333333333,-0.7619047619047619,-0.14285714285714285,11.0
203,2016-01-13,Chelsea,West Brom,2,2,NH,26,20,29,25,1.0952380952380953,1.2380952380952381,W,D,D,W,W,W,L,L,1.0,13.0,21.0,WDDW,WWLL,8,6,0,0,0,0,0,0,0,0,-0.14285714285714285,-0.23809523809523808,-0.14285714285714285,0.09523809523809523,-12.0
204,2016-01-13,Liverpool,Arsenal,3,3,NH,22,34,24,18,1.4285714285714286,2.0,L,W,W,L,W,W,L,W,6.0,3.0,21.0,LWWL,WWLW,6,9,0,0,0,0,0,0,0,0,-0.09523809523809523,0.7619047619047619,-0.5714285714285714,-0.14285714285714285,3.0
205,2016-01-13,Man City,Everton,0,0,NH,39,36,21,29,1.8571428571428572,1.2857142857142858,W,D,W,L,D,L,W,L,2.0,11.0,21.0,WDWL,DLWL,7,4,0,0,0,0,0,0,0,0,0.8571428571428571,0.3333333333333333,0.5714285714285714,0.14285714285714285,-9.0
206,2016-01-13,Southampton,Watford,2,0,H,26,25,24,22,1.1428571428571428,1.380952380952381,L,L,W,L,L,L,D,W,7.0,20.0,21.0,LLWL,LLDW,3,4,0,0,0,0,0,0,0,0,0.09523809523809523,0.14285714285714285,-0.23809523809523808,-0.047619047619047616,-13.0
207,2016-01-13,Stoke,Norwich,3,1,H,21,23,21,32,1.380952380952381,1.0952380952380953,L,W,W,L,W,W,L,W,9.0,20.0,21.0,LWWL,WWLW,6,9,0,0,0,0,0,0,0,0,0.0,-0.42857142857142855,0.2857142857142857,-0.14285714285714285,-11.0
208,2016-01-13,Swansea,Sunderland,2,4,NH,17,22,26,39,0.9047619047619048,0.7142857142857143,L,D,W,D,W,L,L,L,8.0,16.0,21.0,LDWD,WLLL,5,3,0,0,0,0,0,0,1,0,-0.42857142857142855,-0.8095238095238095,0.19047619047619047,0.09523809523809523,-8.0
209,2016-01-13,Tottenham,Leicester,0,1,NH,34,37,16,25,1.7142857142857142,1.9047619047619047,D,W,W,W,D,D,L,W,5.0,14.0,21.0,DWWW,DDLW,10,5,1,0,0,0,0,0,0,0,0.8571428571428571,0.5714285714285714,-0.19047619047619047,0.23809523809523808,-9.0
210,2016-01-16,Aston Villa,Leicester,1,1,NH,17,38,37,25,0.5,1.9545454545454546,W,L,L,D,W,D,D,L,17.0,14.0,22.0,WLLD,WDDL,4,5,0,0,0,0,0,0,0,0,-0.9090909090909091,0.5909090909090909,-1.4545454545454546,-0.045454545454545456,3.0
211,2016-01-16,Bournemouth,Norwich,3,0,H,23,24,37,35,0.9545454545454546,1.0454545454545454,L,D,L,D,L,W,W,L,20.0,20.0,22.0,LDLD,LWWL,2,6,0,0,0,0,0,0,0,0,-0.6363636363636364,-0.5,-0.09090909090909091,-0.18181818181818182,0.0
212,2016-01-16,Chelsea,Everton,3,3,NH,28,36,31,29,1.0909090909090908,1.2727272727272727,D,W,D,D,D,D,L,W,1.0,11.0,22.0,DWDD,DDLW,6,5,0,0,0,0,0,0,0,0,-0.13636363636363635,0.3181818181818182,-0.18181818181818182,0.045454545454545456,-10.0
213,2016-01-16,Man City,Crystal Palace,4,0,H,39,23,21,20,1.8181818181818181,1.4090909090909092,D,W,D,W,L,L,D,D,2.0,10.0,22.0,DWDW,LLDD,8,2,0,0,0,0,0,0,0,0,0.8181818181818182,0.13636363636363635,0.4090909090909091,0.2727272727272727,-8.0
214,2016-01-16,Newcastle,West Ham,2,1,H,22,33,38,24,0.8181818181818182,1.5909090909090908,D,L,L,L,W,W,W,D,15.0,12.0,22.0,DLLL,WWWD,1,10,0,0,1,0,0,0,0,0,-0.7272727272727273,0.4090909090909091,-0.7727272727272727,-0.4090909090909091,3.0
215,2016-01-16,Southampton,West Brom,3,0,H,28,22,24,27,1.2272727272727273,1.2272727272727273,W,L,L,W,D,W,W,L,7.0,13.0,22.0,WLLW,DWWL,6,7,0,0,0,0,0,0,0,0,0.18181818181818182,-0.22727272727272727,0.0,-0.045454545454545456,-6.0
216,2016-01-16,Tottenham,Sunderland,4,1,H,34,26,17,41,1.6363636363636365,0.8181818181818182,L,D,W,W,W,W,L,L,5.0,16.0,22.0,LDWW,WWLL,7,6,0,0,0,0,0,0,0,0,0.7727272727272727,-0.6818181818181818,0.8181818181818182,0.045454545454545456,-11.0
217,2016-01-17,Liverpool,Man United,0,1,NH,25,27,27,20,1.4090909090909092,1.5454545454545454,D,L,W,W,D,W,D,L,6.0,4.0,22.0,DLWW,DWDL,7,5,0,0,0,0,0,0,0,0,-0.09090909090909091,0.3181818181818182,-0.13636363636363635,0.09090909090909091,2.0
218,2016-01-17,Stoke,Arsenal,0,0,NH,24,37,22,21,1.4545454545454546,1.9545454545454546,W,L,W,W,D,W,W,L,9.0,3.0,22.0,WLWW,DWWL,9,7,0,0,0,0,0,0,0,0,0.09090909090909091,0.7272727272727273,-0.5,0.09090909090909091,6.0
219,2016-01-18,Swansea,Watford,1,0,H,19,25,30,24,0.8636363636363636,1.3181818181818181,L,L,D,W,L,L,L,D,8.0,20.0,22.0,LLDW,LLLD,4,1,0,0,0,0,0,0,0,0,-0.5,0.045454545454545456,-0.45454545454545453,0.13636363636363635,-12.0
220,2016-01-23,Crystal Palace,Tottenham,1,3,NH,23,38,24,18,1.3478260869565217,1.6956521739130435,L,L,L,D,W,L,D,W,10.0,5.0,23.0,LLLD,WLDW,1,7,0,0,0,0,0,0,0,0,-0.043478260869565216,0.8695652173913043,-0.34782608695652173,-0.2608695652173913,5.0
221,2016-01-23,Leicester,Stoke,3,0,H,39,24,26,22,1.9130434782608696,1.434782608695652,D,W,D,D,D,W,L,W,14.0,9.0,23.0,DWDD,DWLW,6,7,0,0,0,0,0,0,0,0,0.5652173913043478,0.08695652173913043,0.4782608695652174,-0.043478260869565216,5.0
222,2016-01-23,Man United,Southampton,0,1,NH,28,31,20,24,1.608695652173913,1.3043478260869565,W,D,W,D,W,W,L,L,4.0,7.0,23.0,WDWD,WWLL,8,6,0,0,0,0,0,0,0,0,0.34782608695652173,0.30434782608695654,0.30434782608695654,0.08695652173913043,-3.0
223,2016-01-23,Norwich,Liverpool,4,5,NH,24,25,38,28,1.0,1.3478260869565217,L,L,W,W,L,D,L,W,20.0,6.0,23.0,LLWW,LDLW,6,4,0,0,0,0,0,0,0,0,-0.6086956521739131,-0.13043478260869565,-0.34782608695652173,0.08695652173913043,14.0
224,2016-01-23,Sunderland,Bournemouth,1,1,NH,27,26,45,37,0.782608695652174,1.0434782608695652,L,W,W,L,W,L,D,L,16.0,20.0,23.0,LWWL,WLDL,6,4,0,0,0,0,0,0,0,0,-0.782608695652174,-0.4782608695652174,-0.2608695652173913,0.08695652173913043,-4.0
225,2016-01-23,Watford,Newcastle,2,1,H,25,24,25,39,1.2608695652173914,0.9130434782608695,L,L,L,L,W,D,L,L,20.0,15.0,23.0,LLLL,WDLL,0,4,0,0,1,0,0,0,0,0,0.0,-0.6521739130434783,0.34782608695652173,-0.17391304347826086,5.0
226,2016-01-23,West Brom,Aston Villa,0,0,NH,22,18,30,38,1.173913043478261,0.5217391304347826,L,D,W,W,D,W,L,L,13.0,17.0,23.0,LDWW,DWLL,7,4,0,0,0,0,0,0,0,0,-0.34782608695652173,-0.8695652173913043,0.6521739130434783,0.13043478260869565,-4.0
227,2016-01-23,West Ham,Man City,2,2,NH,34,43,26,21,1.5217391304347827,1.8695652173913044,L,W,W,W,W,D,W,D,12.0,2.0,23.0,LWWW,WDWD,9,8,1,0,0,0,0,0,0,0,0.34782608695652173,0.9565217391304348,-0.34782608695652173,0.043478260869565216,10.0
228,2016-01-24,Arsenal,Chelsea,0,1,NH,37,31,21,34,1.9130434782608696,1.0869565217391304,D,D,W,W,D,D,W,D,3.0,1.0,23.0,DDWW,DDWD,8,6,0,0,0,0,0,0,0,0,0.6956521739130435,-0.13043478260869565,0.8260869565217391,0.08695652173913043,2.0
229,2016-01-24,Everton,Swansea,1,2,NH,39,20,32,30,1.2608695652173914,0.9565217391304348,D,D,D,L,W,L,L,D,11.0,8.0,23.0,DDDL,WLLD,3,4,0,0,0,0,0,0,0,0,0.30434782608695654,-0.43478260869565216,0.30434782608695654,-0.043478260869565216,3.0
230,2016-02-02,Arsenal,Southampton,0,0,NH,37,32,22,24,1.8333333333333333,1.375,L,D,D,W,W,W,W,L,3.0,7.0,24.0,LDDW,WWWL,5,9,0,0,0,0,0,0,0,0,0.625,0.3333333333333333,0.4583333333333333,-0.16666666666666666,-4.0
231,2016-02-02,Crystal Palace,Bournemouth,1,2,NH,24,27,27,38,1.2916666666666667,1.0416666666666667,L,L,L,L,D,W,L,D,10.0,20.0,24.0,LLLL,DWLD,0,5,0,0,1,0,0,0,0,0,-0.125,-0.4583333333333333,0.25,-0.20833333333333334,-10.0
232,2016-02-02,Leicester,Liverpool,2,0,H,42,30,26,32,1.9583333333333333,1.4166666666666667,W,D,W,D,W,L,D,L,14.0,6.0,24.0,WDWD,WLDL,8,4,0,0,0,0,0,0,0,0,0.6666666666666666,-0.08333333333333333,0.5416666666666666,0.16666666666666666,8.0
233,2016-02-02,Man United,Stoke,3,0,H,28,24,21,25,1.5416666666666667,1.375,L,W,D,W,L,D,W,L,4.0,9.0,24.0,LWDW,LDWL,7,4,0,0,0,0,0,0,0,0,0.2916666666666667,-0.041666666666666664,0.16666666666666666,0.125,-5.0
234,2016-02-02,Norwich,Tottenham,0,3,NH,28,41,43,19,0.9583333333333334,1.75,L,L,L,W,W,W,L,D,20.0,5.0,24.0,LLLW,WWLD,3,7,0,0,0,0,0,0,0,0,-0.625,0.9166666666666666,-0.7916666666666666,-0.16666666666666666,15.0
235,2016-02-02,Sunderland,Man City,0,1,NH,28,45,46,23,0.7916666666666666,1.8333333333333333,D,L,W,W,D,W,D,W,16.0,2.0,24.0,DLWW,DWDW,7,8,0,0,0,0,0,0,0,0,-0.75,0.9166666666666666,-1.0416666666666667,-0.041666666666666664,14.0
236,2016-02-02,West Brom,Swansea,1,1,NH,22,22,30,31,1.1666666666666667,1.0416666666666667,D,L,D,W,W,W,L,L,13.0,8.0,24.0,DLDW,WWLL,5,6,0,0,0,0,0,0,0,0,-0.3333333333333333,-0.375,0.125,-0.041666666666666664,5.0
237,2016-02-02,West Ham,Aston Villa,2,0,H,36,18,28,38,1.5,0.5416666666666666,D,L,W,W,D,D,W,L,12.0,17.0,24.0,DLWW,DDWL,7,5,0,0,0,0,0,0,0,0,0.3333333333333333,-0.8333333333333334,0.9583333333333334,0.08333333333333333,-5.0
238,2016-02-03,Everton,Newcastle,3,0,H,40,25,34,41,1.2083333333333333,0.875,L,D,D,D,L,W,D,L,11.0,15.0,24.0,LDDD,LWDL,3,4,0,0,0,0,0,0,0,0,0.25,-0.6666666666666666,0.3333333333333333,-0.041666666666666664,-4.0
239,2016-02-03,Watford,Chelsea,0,0,NH,27,32,26,34,1.3333333333333333,1.1666666666666667,W,L,L,L,W,D,D,W,20.0,1.0,24.0,WLLL,WDDW,3,8,0,0,1,0,0,0,0,0,0.041666666666666664,-0.08333333333333333,0.16666666666666666,-0.20833333333333334,19.0
240,2016-02-06,Aston Villa,Norwich,2,0,H,18,28,40,46,0.52,0.92,L,D,D,W,L,L,L,L,17.0,20.0,25.0,LDDW,LLLL,5,0,0,0,0,0,0,0,1,0,-0.88,-0.72,-0.4,0.2,-3.0
241,2016-02-06,Liverpool,Sunderland,2,2,NH,30,28,34,47,1.36,0.76,L,W,L,D,L,D,L,W,6.0,16.0,25.0,LWLD,LDLW,4,4,0,0,0,0,0,0,0,0,-0.16,-0.76,0.6,0.0,-10.0
242,2016-02-06,Man City,Leicester,1,3,NH,46,44,23,26,1.88,2.0,W,D,W,D,W,W,D,W,2.0,14.0,25.0,WDWD,WWDW,8,10,0,0,0,0,0,0,0,0,0.92,0.72,-0.12,-0.08,-12.0
243,2016-02-06,Newcastle,West Brom,1,0,H,25,23,44,31,0.84,1.16,L,L,W,D,D,D,L,D,15.0,13.0,25.0,LLWD,DDLD,4,3,0,0,0,0,0,0,0,0,-0.76,-0.32,-0.32,0.04,2.0
244,2016-02-06,Southampton,West Ham,1,0,H,32,38,24,28,1.36,1.56,D,W,W,W,W,D,L,W,7.0,12.0,25.0,DWWW,WDLW,10,7,1,0,0,0,0,0,0,0,0.32,0.4,-0.2,0.12,-5.0
245,2016-02-06,Stoke,Everton,0,3,NH,24,43,28,34,1.32,1.28,L,L,D,W,W,L,D,D,9.0,11.0,25.0,LLDW,WLDD,4,5,0,0,0,0,0,0,0,0,-0.16,0.36,0.04,-0.04,-2.0
246,2016-02-06,Swansea,Crystal Palace,1,1,NH,23,25,32,29,1.04,1.24,D,W,W,L,L,L,L,L,8.0,10.0,25.0,DWWL,LLLL,7,0,0,0,0,0,0,0,1,0,-0.36,-0.16,-0.2,0.28,-2.0
247,2016-02-06,Tottenham,Watford,1,0,H,44,27,19,26,1.8,1.32,W,W,W,L,D,W,L,L,5.0,20.0,25.0,WWWL,DWLL,9,4,0,0,0,0,0,0,0,0,1.0,0.04,0.48,0.2,-15.0
248,2016-02-07,Bournemouth,Arsenal,0,2,NH,29,37,39,22,1.12,1.8,W,D,W,L,D,L,D,D,20.0,3.0,25.0,WDWL,DLDD,7,3,0,0,0,0,0,0,0,0,-0.4,0.6,-0.68,0.16,17.0
249,2016-02-07,Chelsea,Man United,1,1,NH,32,31,34,21,1.16,1.6,D,W,D,D,W,L,W,D,1.0,4.0,25.0,DWDD,WLWD,6,7,0,0,0,0,0,0,0,0,-0.08,0.4,-0.44,-0.04,-3.0
250,2016-02-13,Bournemouth,Stoke,1,3,NH,29,24,41,31,1.0769230769230769,1.2692307692307692,L,W,D,W,L,L,L,D,20.0,9.0,26.0,LWDW,LLLD,7,1,0,0,0,0,0,0,0,0,-0.46153846153846156,-0.2692307692307692,-0.19230769230769232,0.23076923076923078,11.0
251,2016-02-13,Chelsea,Newcastle,5,1,H,33,26,35,44,1.1538461538461537,0.9230769230769231,D,D,W,D,W,L,L,W,1.0,15.0,26.0,DDWD,WLLW,6,6,0,0,0,0,0,0,0,0,-0.07692307692307693,-0.6923076923076923,0.23076923076923078,0.0,-14.0
252,2016-02-13,Crystal Palace,Watford,1,2,NH,26,27,30,27,1.2307692307692308,1.2692307692307692,D,L,L,L,L,D,W,L,10.0,20.0,26.0,DLLL,LDWL,1,4,0,0,1,0,0,0,0,0,-0.15384615384615385,0.0,-0.038461538461538464,-0.11538461538461539,-10.0
253,2016-02-13,Everton,West Brom,0,1,NH,46,23,34,32,1.3461538461538463,1.1153846153846154,W,W,L,D,L,D,D,L,11.0,13.0,26.0,WWLD,LDDL,7,2,0,0,0,0,0,0,0,0,0.46153846153846156,-0.34615384615384615,0.23076923076923078,0.19230769230769232,-2.0
254,2016-02-13,Norwich,West Ham,2,2,NH,28,38,48,29,0.8846153846153846,1.5,L,L,L,L,L,W,D,L,20.0,12.0,26.0,LLLL,LWDL,0,4,0,0,1,0,0,0,0,0,-0.7692307692307693,0.34615384615384615,-0.6153846153846154,-0.15384615384615385,8.0
255,2016-02-13,Sunderland,Man United,2,1,H,30,32,49,22,0.7692307692307693,1.5769230769230769,D,L,D,L,D,W,L,W,16.0,4.0,26.0,DLDL,DWLW,2,7,0,0,0,0,0,0,0,0,-0.7307692307692307,0.38461538461538464,-0.8076923076923077,-0.19230769230769232,12.0
256,2016-02-13,Swansea,Southampton,0,1,NH,24,33,33,24,1.0384615384615385,1.4230769230769231,D,D,W,W,W,D,W,W,8.0,7.0,26.0,DDWW,WDWW,8,10,0,0,0,0,0,0,0,0,-0.34615384615384615,0.34615384615384615,-0.38461538461538464,-0.07692307692307693,1.0
257,2016-02-14,Arsenal,Leicester,2,1,H,39,47,22,27,1.8461538461538463,2.0384615384615383,W,D,L,D,W,W,W,D,3.0,14.0,26.0,WDLD,WWWD,5,10,0,0,0,0,0,0,0,0,0.6538461538461539,0.7692307692307693,-0.19230769230769232,-0.19230769230769232,-11.0
258,2016-02-14,Aston Villa,Liverpool,0,6,NH,20,32,40,36,0.6153846153846154,1.3461538461538463,W,L,D,D,D,L,W,L,17.0,6.0,26.0,WLDD,DLWL,5,4,0,0,0,0,0,0,0,0,-0.7692307692307693,-0.15384615384615385,-0.7307692307692307,0.038461538461538464,11.0
259,2016-02-14,Man City,Tottenham,1,2,NH,47,45,26,19,1.8076923076923077,1.8461538461538463,L,W,D,W,W,W,W,W,2.0,5.0,26.0,LWDW,WWWW,7,12,0,0,0,0,1,0,0,0,0.8076923076923077,1.0,-0.038461538461538464,-0.19230769230769232,-3.0
260,2016-02-27,Leicester,Norwich,1,0,H,48,30,29,50,1.962962962962963,0.8888888888888888,L,W,W,W,D,L,L,L,14.0,20.0,27.0,LWWW,DLLL,9,1,1,0,0,0,0,0,1,0,0.7037037037037037,-0.7407407407407407,1.0740740740740742,0.2962962962962963,-6.0
261,2016-02-27,Southampton,Chelsea,1,2,NH,34,38,24,36,1.4814814814814814,1.2222222222222223,W,W,D,W,W,D,D,W,7.0,1.0,27.0,WWDW,WDDW,10,8,0,0,0,0,0,0,0,0,0.37037037037037035,0.07407407407407407,0.25925925925925924,0.07407407407407407,6.0
262,2016-02-27,Stoke,Aston Villa,2,1,H,27,20,32,46,1.3333333333333333,0.5925925925925926,W,L,L,L,L,W,L,D,9.0,17.0,27.0,WLLL,LWLD,3,4,0,0,1,0,0,0,0,0,-0.18518518518518517,-0.9629629629629629,0.7407407407407407,-0.037037037037037035,-8.0
263,2016-02-27,Watford,Bournemouth,0,0,NH,29,30,28,44,1.3333333333333333,1.037037037037037,W,L,D,W,L,L,W,D,20.0,20.0,27.0,WLDW,LLWD,7,4,0,0,0,0,0,0,0,0,0.037037037037037035,-0.5185185185185185,0.2962962962962963,0.1111111111111111,0.0
264,2016-02-27,West Brom,Crystal Palace,3,2,H,24,27,32,32,1.1851851851851851,1.1851851851851851,W,L,D,D,L,D,L,L,13.0,10.0,27.0,WLDD,LDLL,5,1,0,0,0,0,0,0,0,0,-0.2962962962962963,-0.18518518518518517,0.0,0.14814814814814814,3.0
265,2016-02-27,West Ham,Sunderland,1,0,H,40,32,31,50,1.4814814814814814,0.8518518518518519,D,L,W,D,W,D,L,D,12.0,16.0,27.0,DLWD,WDLD,5,5,0,0,0,0,0,0,0,0,0.3333333333333333,-0.6666666666666666,0.6296296296296297,0.0,-4.0
266,2016-02-28,Tottenham,Swansea,2,1,H,47,24,20,34,1.8888888888888888,1.0,W,W,W,W,L,D,D,W,5.0,8.0,27.0,WWWW,LDDW,12,5,1,0,0,0,0,0,0,0,1.0,-0.37037037037037035,0.8888888888888888,0.25925925925925924,-3.0
267,2016-02-28,Man United,Arsenal,3,2,H,33,41,24,23,1.5185185185185186,1.8888888888888888,L,D,W,L,W,W,D,L,4.0,3.0,27.0,LDWL,WWDL,4,7,0,0,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,-0.37037037037037035,-0.1111111111111111,1.0
268,2016-03-01,Aston Villa,Everton,1,3,NH,20,46,46,35,0.5925925925925926,1.2962962962962963,L,W,L,D,L,W,W,L,17.0,11.0,27.0,LWLD,LWWL,4,6,0,0,0,0,0,0,0,0,-0.9629629629629629,0.4074074074074074,-0.7037037037037037,-0.07407407407407407,6.0
269,2016-03-01,Bournemouth,Southampton,2,0,H,30,34,44,24,1.037037037037037,1.4814814814814814,L,L,W,D,W,W,D,W,20.0,7.0,27.0,LLWD,WWDW,4,10,0,0,0,0,0,0,0,0,-0.5185185185185185,0.37037037037037035,-0.4444444444444444,-0.2222222222222222,13.0
270,2016-03-01,Leicester,West Brom,2,2,NH,49,27,29,34,2.0,1.25,W,L,W,W,W,W,L,D,14.0,13.0,28.0,WLWW,WWLD,9,7,0,0,0,0,0,0,0,0,0.7142857142857143,-0.25,0.75,0.07142857142857142,1.0
271,2016-03-01,Norwich,Chelsea,1,2,NH,30,40,51,37,0.8571428571428571,1.2857142857142858,L,D,L,L,W,W,D,D,20.0,1.0,28.0,LDLL,WWDD,1,8,0,0,0,0,0,0,0,0,-0.75,0.10714285714285714,-0.42857142857142855,-0.25,19.0
272,2016-03-01,Sunderland,Crystal Palace,2,2,NH,32,29,51,35,0.8214285714285714,1.1428571428571428,L,W,D,L,L,L,D,L,16.0,10.0,28.0,LWDL,LLDL,4,1,0,0,0,0,0,0,0,0,-0.6785714285714286,-0.21428571428571427,-0.32142857142857145,0.10714285714285714,6.0
273,2016-03-02,Arsenal,Swansea,1,2,NH,43,25,26,36,1.8214285714285714,0.9642857142857143,L,W,W,D,L,L,D,D,3.0,8.0,28.0,LWWD,LLDD,7,2,0,0,0,0,0,0,0,0,0.6071428571428571,-0.39285714285714285,0.8571428571428571,0.17857142857142858,-5.0
274,2016-03-02,Liverpool,Man City,3,0,H,41,48,36,31,1.4642857142857142,1.6785714285714286,W,W,D,L,L,L,L,W,6.0,2.0,28.0,WWDL,LLLW,7,3,0,0,0,0,0,0,0,0,0.17857142857142858,0.6071428571428571,-0.21428571428571427,0.14285714285714285,4.0
275,2016-03-02,Man United,Watford,1,0,H,36,29,26,28,1.5714285714285714,1.3214285714285714,W,L,D,W,D,W,L,D,4.0,20.0,28.0,WLDW,DWLD,7,5,0,0,0,0,0,0,0,0,0.35714285714285715,0.03571428571428571,0.25,0.07142857142857142,-16.0
276,2016-03-02,Stoke,Newcastle,1,0,H,29,27,33,50,1.3928571428571428,0.8571428571428571,W,W,L,L,L,L,W,L,9.0,15.0,28.0,WWLL,LLWL,6,3,0,0,0,0,0,0,0,0,-0.14285714285714285,-0.8214285714285714,0.5357142857142857,0.10714285714285714,-6.0
277,2016-03-02,West Ham,Tottenham,1,0,H,41,49,31,21,1.5357142857142858,1.9285714285714286,W,D,L,W,W,W,W,W,12.0,5.0,28.0,WDLW,WWWW,7,12,0,0,0,0,1,0,0,0,0.35714285714285715,1.0,-0.39285714285714285,-0.17857142857142858,7.0
278,2016-03-05,Chelsea,Stoke,1,1,NH,40,29,37,33,1.2857142857142858,1.3928571428571428,W,W,D,D,W,W,L,L,1.0,9.0,28.0,WWDD,WWLL,8,6,0,0,0,0,0,0,0,0,0.10714285714285714,-0.14285714285714285,-0.10714285714285714,0.07142857142857142,-8.0
279,2016-03-05,Everton,West Ham,2,3,NH,49,41,36,31,1.3571428571428572,1.5357142857142858,W,L,W,W,W,D,L,W,11.0,12.0,28.0,WLWW,WDLW,9,7,0,0,0,0,0,0,0,0,0.4642857142857143,0.35714285714285715,-0.17857142857142858,0.07142857142857142,-1.0
280,2016-03-05,Man City,Aston Villa,4,0,H,52,22,31,51,1.7241379310344827,0.5517241379310345,W,L,L,L,L,L,L,W,2.0,17.0,29.0,WLLL,LLLW,3,3,0,0,1,0,0,0,0,0,0.7241379310344828,-1.0,1.1724137931034482,0.0,-15.0
281,2016-03-05,Newcastle,Bournemouth,1,3,NH,28,32,53,44,0.8275862068965517,1.103448275862069,L,L,L,W,W,D,L,L,15.0,20.0,29.0,LLLW,WDLL,3,4,0,0,0,0,0,0,0,0,-0.8620689655172413,-0.41379310344827586,-0.27586206896551724,-0.034482758620689655,-5.0
282,2016-03-05,Southampton,Sunderland,1,1,NH,35,34,28,53,1.3793103448275863,0.8275862068965517,L,L,W,W,D,L,W,D,7.0,16.0,29.0,LLWW,DLWD,6,5,0,0,0,0,0,0,0,0,0.2413793103448276,-0.6551724137931034,0.5517241379310345,0.034482758620689655,-9.0
283,2016-03-05,Swansea,Norwich,1,0,H,27,31,37,53,1.0344827586206897,0.8275862068965517,W,L,L,D,L,L,D,L,8.0,20.0,29.0,WLLD,LLDL,4,1,0,0,0,0,0,0,0,0,-0.3448275862068966,-0.7586206896551724,0.20689655172413793,0.10344827586206896,-12.0
284,2016-03-05,Tottenham,Arsenal,2,2,NH,49,44,22,28,1.8620689655172413,1.7586206896551724,L,W,W,W,L,L,W,W,5.0,3.0,29.0,LWWW,LLWW,9,6,1,0,0,0,0,0,0,0,0.9310344827586207,0.5517241379310345,0.10344827586206896,0.10344827586206896,2.0
