,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,AM1,AM2,AM3,AM4,B365H,BWH,IWH,LBH,WHH,B365D,BWD,IWD,LBD,WHD,B365A,BWA,IWA,LBA,WHA,HomeTeamLP,AwayTeamLP,MW,ENTROPY_B365,ENTROPY_BW,ENTROPY_IW,ENTROPY_LB,ENTROPY_WH,ENTROPY_H,ENTROPY_D,ENTROPY_A,HTFormPtsStr,ATFormPtsStr,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,DiffLP
2584,2013-04-07,Inter,Atalanta,3,4,A,47,30,39,42,1.6129032258064515,1.1612903225806452,W,L,L,W,D,L,W,W,1.75,1.75,1.7,1.66,1.8,3.6,3.6,3.6,3.75,3.5,4.75,4.6,4.7,5.0,4.5,6.0,12.0,31.0,1.0050723662773398,1.0089225289311725,1.0002247809401772,0.9831632896214426,1.0194586431391144,1.6090520494919627,1.6091969326897393,1.6088176194345323,WLLW,DLWW,6,7,0,0,0,0,0,0,0,0,0.25806451612903225,-0.3870967741935484,0.45161290322580644,-0.03225806451612903,-6.0
2585,2013-04-07,Napoli,Genoa,2,0,H,55,31,29,47,1.903225806451613,0.8709677419354839,W,W,L,D,D,L,L,L,1.36,1.35,1.35,1.36,1.4,4.5,4.75,4.8,4.5,4.2,9.0,9.0,7.6,9.0,9.0,5.0,17.0,31.0,0.8191792158975002,0.8083286004802184,0.8326240477810563,0.8191792158975002,0.8383950656658208,1.6093480853069015,1.6082866607135413,1.6069960723010595,WWLD,DLLL,7,1,0,0,0,0,0,0,1,0,0.8387096774193549,-0.5161290322580645,1.032258064516129,0.1935483870967742,-12.0
2586,2013-04-07,Sampdoria,Palermo,1,3,A,35,25,35,43,1.1935483870967742,0.7741935483870968,L,D,L,W,W,L,L,D,2.05,1.95,2.0,1.95,2.1,3.25,3.3,3.3,3.3,3.0,3.75,4.0,3.6,4.0,4.0,22.0,16.0,31.0,1.063258025054973,1.04969453422195,1.0623271174310274,1.04969453422195,1.0640085535337684,1.6090239951148204,1.6087267826314258,1.6084709217460473,LDLW,WLLD,4,4,0,0,0,0,0,0,0,0,0.0,-0.5806451612903226,0.41935483870967744,0.0,6.0
2587,2013-04-07,Siena,Parma,0,0,D,31,39,42,39,1.032258064516129,1.2258064516129032,D,D,W,L,W,L,W,L,2.4,2.35,2.15,2.3,2.6,3.1,3.2,3.2,3.2,3.0,3.1,3.1,3.3,3.1,2.9,14.0,8.0,31.0,1.0909644702424528,1.0884724150389662,1.0781742624584179,1.0869017256299778,1.0967095132235074,1.6075511594132328,1.6091011770300383,1.6086006932927561,DDWL,WLWL,5,6,0,0,0,0,0,0,0,0,-0.3548387096774194,0.0,-0.1935483870967742,-0.03225806451612903,6.0
2588,2013-04-07,Udinese,Chievo,3,1,H,38,31,38,45,1.3548387096774193,1.1290322580645162,D,L,D,W,L,W,W,L,1.8,1.75,1.8,1.8,1.85,3.3,3.4,3.4,3.4,3.25,4.75,5.0,4.3,4.75,4.5,3.0,10.0,31.0,1.0174989436632853,1.0034767918120566,1.0267843360189421,1.0153643067872202,1.0297638977525407,1.6092834285999018,1.6092562836910638,1.6080924941961174,DLDW,LWWL,5,6,0,0,0,0,0,0,0,0,0.0,-0.45161290322580644,0.22580645161290322,-0.03225806451612903,-7.0
2589,2013-04-08,Roma,Lazio,1,1,D,60,39,51,36,1.5161290322580645,1.6129032258064515,L,W,D,W,W,L,L,L,1.91,1.91,2.0,1.9,1.95,3.6,3.5,3.3,3.6,3.3,3.75,3.9,3.6,3.75,4.0,7.0,22.0,31.0,1.0462004569856016,1.0448628319182798,1.0623271174310274,1.0453392595587847,1.04969453422195,1.60925789580214,1.6086580121253722,1.6087805753517153,LWDW,WLLL,7,3,0,0,0,0,0,0,1,0,0.2903225806451613,0.0967741935483871,-0.0967741935483871,0.12903225806451613,-15.0
2590,2013-04-13,Atalanta,Fiorentina,0,2,A,34,56,45,39,1.21875,1.625,W,D,L,W,D,L,W,W,3.25,3.1,2.75,2.87,3.1,3.25,3.25,3.3,3.3,3.3,2.25,2.3,2.4,2.4,2.3,12.0,13.0,32.0,1.0825554612899229,1.0862279537184079,1.0902841276310813,1.0900633131421706,1.0855206625474667,1.6076140330352113,1.6094098847286373,1.6091077053641105,WDLW,DLWW,7,7,0,0,0,0,0,0,0,0,-0.34375,0.53125,-0.40625,0.0,-1.0
2591,2013-04-13,Pescara,Siena,2,3,A,22,31,63,42,0.65625,1.03125,L,L,L,L,D,D,D,W,3.6,3.5,3.3,3.5,3.5,3.25,3.4,3.3,3.3,3.3,2.1,2.05,2.1,2.1,2.1,22.0,14.0,32.0,1.0693673992974173,1.0658177523424919,1.0740922213659423,1.0705156003455132,1.0705156003455132,1.609024144895367,1.6093306362183395,1.6093910090448822,LLLL,DDDW,0,6,0,0,1,0,0,0,0,0,-1.28125,-0.34375,-0.375,-0.1875,8.0
2592,2013-04-14,Cagliari,Inter,2,0,H,37,50,49,43,1.21875,1.5625,D,W,D,W,L,W,L,L,2.8,2.75,2.75,2.8,2.8,3.3,3.4,3.3,3.25,3.1,2.5,2.45,2.4,2.4,2.6,15.0,6.0,32.0,1.092256011442404,1.0897493313941213,1.0902841276310813,1.0909822661308433,1.0960415705530373,1.6093988602462037,1.6089749255426267,1.608994828860181,DWDW,LWLL,8,3,0,0,0,0,0,0,0,0,-0.375,0.21875,-0.34375,0.15625,9.0
2593,2013-04-14,Chievo,Catania,0,0,D,32,40,48,38,1.09375,1.4375,L,L,W,W,D,L,W,L,2.25,2.3,2.4,2.25,2.4,3.1,3.1,3.1,3.1,3.0,3.4,3.25,2.9,3.4,3.2,10.0,11.0,32.0,1.0821266021342753,1.0862279537184079,1.092547025883639,1.0821266021342753,1.0907115534410028,1.6090147572001468,1.6093507696725522,1.6076801844544142,LLWW,DLWL,6,4,0,0,0,0,0,0,0,0,-0.5,0.0625,-0.34375,0.0625,-1.0
2594,2013-04-14,Genoa,Sampdoria,1,1,D,31,36,49,38,0.84375,1.15625,L,D,L,L,L,L,D,L,2.4,2.4,2.5,2.4,2.5,3.2,3.2,3.3,3.2,3.2,3.0,3.0,2.65,3.0,2.8,17.0,22.0,32.0,1.0907115534410028,1.0907115534410028,1.0918347652531981,1.0907115534410028,1.0935758980123589,1.6092390649511457,1.6093630924390359,1.608137340453782,LDLL,LLDL,1,1,0,0,0,0,0,0,0,0,-0.5625,-0.0625,-0.3125,0.0,-5.0
2595,2013-04-14,Milan,Napoli,1,1,D,55,57,34,29,1.8125,1.9375,D,W,W,W,W,W,W,L,2.1,2.05,1.9,2.04,2.1,3.3,3.5,3.45,3.4,3.1,3.5,3.4,3.8,3.5,3.8,2.0,5.0,32.0,1.0705156003455132,1.0658177523424919,1.0473900381709185,1.0651834118574899,1.067299403357443,1.6087449495886958,1.6084920479283409,1.6083773109434778,DWWW,WWWL,10,9,1,0,0,0,0,0,0,0,0.65625,0.875,-0.125,0.03125,-3.0
2596,2013-04-14,Palermo,Bologna,1,1,D,28,41,44,40,0.84375,1.15625,W,W,L,L,D,D,L,W,2.1,1.95,1.9,2.0,2.0,3.25,3.4,3.3,3.4,3.2,3.6,3.9,4.0,3.75,4.0,16.0,9.0,32.0,1.0693673992974175,1.0501663727329131,1.0456331012744131,1.0573036363512134,1.0551016181686423,1.6088921043457791,1.6091452380272195,1.6085973904231743,WWLL,DDLW,6,5,0,0,0,0,0,0,0,0,-0.5,0.03125,-0.3125,0.03125,7.0
2597,2013-04-14,Parma,Udinese,0,3,A,39,41,39,39,1.21875,1.40625,D,W,L,W,W,D,L,D,2.0,2.0,2.1,1.9,2.0,3.4,3.3,3.2,3.4,3.2,3.75,3.8,3.4,4.0,4.0,8.0,3.0,32.0,1.0573036363512134,1.0579897603610466,1.0739371661413961,1.0436734703557304,1.0551016181686423,1.608936200322453,1.6090704117639796,1.607609362000952,DWLW,WDLD,7,5,0,0,0,0,0,0,0,0,0.0,0.0625,-0.1875,0.0625,5.0
2598,2013-04-14,Torino,Roma,1,2,A,39,61,43,52,1.15625,1.5,D,L,W,L,D,L,W,D,2.88,2.95,3.1,3.0,2.8,3.4,3.25,3.3,3.4,3.2,2.38,2.4,2.2,2.29,2.5,22.0,7.0,32.0,1.0879919596864058,1.0903945982130523,1.0817314901612254,1.0845430038026278,1.0935758980123589,1.6088362054666847,1.6091452380272195,1.6084883087406299,DLWL,DLWD,4,5,0,0,0,0,0,0,0,0,-0.125,0.28125,-0.34375,-0.03125,15.0
2599,2013-04-15,Lazio,Juventus,0,2,A,40,61,37,20,1.59375,2.21875,D,W,L,L,W,W,W,W,4.1,4.2,3.6,4.0,3.8,3.4,3.5,3.3,3.4,3.3,1.91,1.85,2.0,1.9,2.0,22.0,1.0,32.0,1.0421380521332335,1.0321128145501122,1.0623271174310274,1.0436734703557304,1.0579897603610466,1.6078798568417747,1.6091956963102514,1.6089698752349748,DWLL,WWWW,4,12,0,0,0,0,1,0,0,0,0.09375,1.28125,-0.625,-0.25,21.0
2600,2013-04-20,Genoa,Atalanta,1,1,D,32,34,50,47,0.8484848484848485,1.1818181818181819,D,L,D,L,L,W,D,L,2.0,1.91,2.0,2.0,2.0,3.3,3.4,3.3,3.3,3.3,3.8,4.0,3.6,3.75,3.8,17.0,12.0,33.0,1.0579897603610466,1.0445314209612733,1.0623271174310274,1.0590922454135032,1.0579897603610466,1.6092651822275243,1.6093674671349565,1.6088721232930066,DLDL,LWDL,2,4,0,0,0,0,0,0,0,0,-0.5454545454545454,-0.3939393939393939,-0.3333333333333333,-0.06060606060606061,5.0
2601,2013-04-20,Udinese,Lazio,1,0,H,44,40,39,39,1.4545454545454546,1.5454545454545454,W,W,D,L,L,D,W,L,2.4,2.4,2.2,2.37,2.45,3.1,3.25,3.2,3.3,3.1,3.1,2.95,3.2,2.9,3.0,3.0,22.0,33.0,1.0909644702424528,1.090394598213052,1.081925224005316,1.0891813199040343,1.0929755659722429,1.6087269123955186,1.6091237026751397,1.6088198571436803,WWDL,LDWL,7,4,0,0,0,0,0,0,0,0,0.15151515151515152,0.030303030303030304,-0.09090909090909091,0.09090909090909091,-19.0
2602,2013-04-21,Bologna,Sampdoria,1,1,D,42,37,41,39,1.1515151515151516,1.1515151515151516,D,D,D,L,D,L,L,D,2.2,2.15,2.1,2.2,2.3,2.88,2.95,2.7,2.9,2.8,3.8,3.8,4.0,3.75,3.8,9.0,22.0,33.0,1.0742376319358806,1.071467252428991,1.065903235888349,1.0751695363270373,1.0783461009536703,1.6089866223859777,1.6089500809835429,1.6091910838628958,DDDL,DLLD,3,2,0,0,0,0,0,0,0,0,0.030303030303030304,-0.06060606060606061,0.0,0.030303030303030304,-13.0
2603,2013-04-21,Catania,Palermo,1,1,D,40,29,38,45,1.4242424242424243,0.8484848484848485,D,D,L,W,D,W,W,L,2.1,2.35,2.2,2.1,2.2,3.25,3.2,3.2,3.1,3.2,3.6,3.1,3.2,3.4,3.4,11.0,16.0,33.0,1.0693673992974175,1.0884724150389662,1.081925224005316,1.075389494627795,1.0788208154107488,1.6086000011224801,1.6093172594410976,1.6080749147705777,DDLW,DWWL,5,7,0,0,0,0,0,0,0,0,0.06060606060606061,-0.48484848484848486,0.5757575757575758,-0.06060606060606061,-5.0
2604,2013-04-21,Fiorentina,Torino,4,3,H,58,40,39,45,1.6666666666666667,1.121212121212121,W,D,L,W,L,D,L,W,1.44,1.45,1.45,1.5,1.5,4.1,4.1,4.0,4.0,4.0,8.0,7.5,7.0,6.5,7.0,13.0,22.0,33.0,0.8676472178264207,0.8793096417545916,0.8929579638943119,0.9133899223681943,0.9024167554533057,1.6092780791596732,1.6093649911908279,1.6069831667566408,WDLW,LDLW,7,4,0,0,0,0,0,0,0,0,0.5757575757575758,-0.15151515151515152,0.5454545454545454,0.09090909090909091,-9.0
2605,2013-04-21,Inter,Parma,1,0,H,50,39,45,42,1.5151515151515151,1.1818181818181819,L,L,W,L,L,D,W,L,1.91,2.0,1.85,2.0,2.1,3.4,3.3,3.45,3.4,3.1,4.0,3.8,4.0,3.75,3.75,6.0,8.0,33.0,1.0445314209612733,1.0579897603610466,1.0381377560330516,1.0573036363512134,1.0683624760204053,1.6084929168853,1.6086867344586928,1.6089955632097885,LLWL,LDWL,3,4,0,0,0,0,0,0,0,0,0.15151515151515152,-0.09090909090909091,0.3333333333333333,-0.030303030303030304,-2.0
2606,2013-04-21,Juventus,Milan,1,0,H,63,56,20,35,2.242424242424242,1.7878787878787878,W,W,W,W,D,D,W,W,1.73,1.75,1.8,1.75,1.75,3.6,3.7,3.5,3.75,3.4,4.75,4.5,4.2,4.5,5.0,1.0,2.0,33.0,1.0026557211447464,1.0090458765102488,1.027086722664436,1.00780113906493,1.0034767918120566,1.609351699591265,1.6087926416938436,1.6077271471047951,WWWW,DDWW,12,8,1,0,0,0,0,0,0,0,1.303030303030303,0.6363636363636364,0.45454545454545453,0.12121212121212122,-1.0
2607,2013-04-21,Napoli,Cagliari,3,2,H,58,39,30,49,1.9090909090909092,1.2727272727272727,D,W,W,W,W,D,W,D,1.44,1.4,1.4,1.44,1.44,4.2,4.6,4.4,4.33,4.0,7.5,7.5,7.3,7.0,8.0,5.0,15.0,33.0,0.8739891254141381,0.852406346689617,0.8631341698343773,0.8801378906534865,0.8710409658853171,1.6093423313013526,1.6083421469060282,1.608499175667116,DWWW,WDWD,10,8,1,0,0,0,0,0,0,0,0.8484848484848485,-0.30303030303030304,0.6363636363636364,0.06060606060606061,-10.0
2608,2013-04-21,Roma,Pescara,1,1,D,63,24,53,66,1.5454545454545454,0.6363636363636364,W,D,L,W,L,L,L,L,1.17,1.15,1.17,1.2,1.22,7.0,7.25,7.5,7.0,5.5,15.0,17.5,11.0,12.0,15.0,7.0,22.0,33.0,0.6191919673431614,0.5870652700214171,0.6513927669701248,0.6590305519310351,0.6777206206882884,1.6092197625364126,1.6028305923253998,1.5952788890893341,WDLW,LLLL,7,0,0,0,0,0,0,0,1,0,0.30303030303030304,-1.2727272727272727,0.9090909090909091,0.21212121212121213,-15.0
2609,2013-04-21,Siena,Chievo,0,1,A,34,32,44,48,1.0909090909090908,1.0909090909090908,W,D,D,D,D,L,L,W,2.15,2.05,2.0,2.1,2.25,3.1,3.2,3.3,3.1,3.1,3.6,3.8,3.6,3.75,3.4,14.0,10.0,33.0,1.0740637911143052,1.0629442959486302,1.0623271174310274,1.0683624760204053,1.0821266021342753,1.6086261040910037,1.6091283664647495,1.6086720392345635,WDDD,DLLW,6,4,0,0,0,0,0,0,0,0,-0.30303030303030304,-0.48484848484848486,0.0,0.06060606060606061,4.0
2610,2013-04-27,Atalanta,Bologna,1,1,D,35,43,48,42,1.1764705882352942,1.1470588235294117,D,L,W,D,D,D,D,D,2.63,2.65,2.5,2.5,2.7,2.4,2.4,2.5,2.5,2.5,3.8,3.7,3.4,3.2,3.4,12.0,9.0,34.0,1.0806915464862354,1.082838356420009,1.0888961458886968,1.0922431854525048,1.0905198657766617,1.6089387923785743,1.6092368887622555,1.6074912394247787,DLWD,DDDD,5,4,0,0,0,0,0,0,0,0,-0.38235294117647056,0.029411764705882353,0.029411764705882353,0.029411764705882353,3.0
2611,2013-04-27,Cagliari,Udinese,0,1,A,41,45,52,39,1.2352941176470589,1.5,L,W,D,W,W,W,W,D,3.6,3.25,2.85,3.3,3.4,3.2,3.2,3.2,3.25,3.1,2.1,2.25,2.4,2.2,2.25,15.0,3.0,34.0,1.070104963826513,1.0832269604763596,1.0915378735940824,1.079728803890797,1.0821266021342753,1.606351447820787,1.6093172594410978,1.6085149895832123,LWDW,WWWD,7,10,0,0,0,0,0,0,0,0,-0.3235294117647059,0.17647058823529413,-0.2647058823529412,-0.08823529411764706,12.0
2612,2013-04-27,Pescara,Napoli,0,3,A,25,61,67,32,0.6470588235294118,1.9411764705882353,D,L,L,L,W,D,W,W,9.0,8.75,7.6,8.5,9.0,5.0,5.5,4.8,5.0,4.5,1.33,1.3,1.35,1.33,1.33,22.0,5.0,34.0,0.7952827393160232,0.7763651145958228,0.8326240477810561,0.8040658364424653,0.8123201943601261,1.6073766760313932,1.607325127213967,1.6093644917343104,DLLL,WDWW,1,10,0,0,1,0,0,0,0,0,-1.2352941176470589,0.8529411764705882,-1.2941176470588236,-0.2647058823529412,17.0
2613,2013-04-28,Chievo,Genoa,0,1,A,33,33,48,51,1.1470588235294117,0.8529411764705882,W,D,L,L,D,D,L,D,2.4,2.55,2.4,2.29,2.62,3.2,3.1,3.25,3.2,3.0,3.0,2.85,2.8,3.0,2.9,10.0,17.0,34.0,1.0907115534410028,1.0953921299617044,1.0909822661308433,1.087588768990626,1.0969252290481577,1.608291070208356,1.6090220364454397,1.6090591028392258,WDLL,DDLD,4,3,0,0,0,0,0,0,0,0,-0.4411764705882353,-0.5294117647058824,0.29411764705882354,0.029411764705882353,-7.0
2614,2013-04-28,Milan,Catania,4,2,H,56,41,36,39,1.7352941176470589,1.411764705882353,L,D,D,W,D,D,D,L,1.33,1.33,1.3,1.36,1.36,4.75,5.0,5.0,4.5,4.33,9.5,9.0,9.0,9.0,10.0,2.0,11.0,34.0,0.7955063005707785,0.7952827393160233,0.7880176613011005,0.8191792158975002,0.809579157392597,1.6092952875713742,1.6077868527095989,1.6085648978691292,LDDW,DDDL,5,3,0,0,0,0,0,0,0,0,0.5882352941176471,0.058823529411764705,0.3235294117647059,0.058823529411764705,-9.0
2615,2013-04-28,Palermo,Inter,1,0,H,30,51,46,45,0.8529411764705882,1.5588235294117647,D,D,W,W,W,L,L,W,2.3,2.35,2.4,2.25,2.3,3.4,3.3,3.3,3.3,3.1,3.0,2.95,2.75,3.1,3.2,16.0,6.0,34.0,1.0848871584593835,1.088352958814689,1.0902841276310813,1.0837106598547221,1.0869017256299778,1.60919852860086,1.6089708545875383,1.6081095505310654,DDWW,WLLW,8,6,0,0,0,0,0,0,0,0,-0.47058823529411764,0.17647058823529413,-0.7058823529411765,0.058823529411764705,10.0
2616,2013-04-28,Parma,Lazio,0,0,D,39,40,43,40,1.1470588235294117,1.5,L,L,D,W,L,L,D,W,2.4,2.4,2.3,2.37,2.45,3.2,3.25,3.2,3.25,3.0,3.0,2.95,3.0,3.0,3.1,8.0,22.0,34.0,1.0907115534410028,1.090394598213052,1.087902302236294,1.0892763818956406,1.0929755659722429,1.6092206885422426,1.6089844129609798,1.6093084460632072,LLDW,LLDW,4,4,0,0,0,0,0,0,0,0,-0.11764705882352941,0.0,-0.35294117647058826,0.0,-14.0
2617,2013-04-28,Roma,Siena,4,0,H,64,34,54,45,1.5294117647058822,1.0588235294117647,D,W,D,L,L,W,D,D,1.44,1.45,1.5,1.5,1.5,4.2,4.2,4.0,4.33,4.0,7.5,7.25,6.1,6.0,7.0,7.0,14.0,34.0,0.8739891254141381,0.8810999239608919,0.9227178247080314,0.9148983343127718,0.9024167554533057,1.6092670931006734,1.6089591707976636,1.6052255018486803,DWDL,LWDD,5,5,0,0,0,0,0,0,0,0,0.29411764705882354,-0.3235294117647059,0.47058823529411764,0.0,-7.0
2618,2013-04-28,Sampdoria,Fiorentina,0,3,A,38,62,40,42,1.1470588235294117,1.7058823529411764,D,D,L,L,W,W,D,L,3.8,3.6,3.6,3.6,3.6,3.3,3.5,3.3,3.4,3.2,2.0,2.0,2.0,2.0,2.1,22.0,13.0,34.0,1.0579897603610466,1.0585759813000457,1.0623271174310274,1.060497665992548,1.070104963826513,1.6092091007936165,1.6089772611663782,1.6092511852966866,DDLL,WWDL,2,7,0,0,0,0,0,0,0,0,-0.058823529411764705,0.5882352941176471,-0.5588235294117647,-0.14705882352941177,9.0
2619,2013-04-28,Torino,Juventus,0,2,A,43,64,49,20,1.088235294117647,2.264705882352941,L,L,D,L,W,W,W,W,5.5,5.0,4.9,5.5,6.0,3.8,3.8,3.7,3.75,3.4,1.62,1.65,1.65,1.61,1.67,22.0,1.0,34.0,0.9632513024932647,0.9804025008333093,0.9857342496853365,0.9631526854797752,0.9692159083873851,1.6067711439107724,1.608537626429668,1.6093484311050712,LLDL,WWWW,1,12,0,0,0,0,1,0,0,0,-0.17647058823529413,1.2941176470588236,-1.1764705882352942,-0.3235294117647059,21.0
2620,2013-05-04,Chievo,Cagliari,0,0,D,33,41,49,53,1.1142857142857143,1.2,L,W,D,L,L,L,W,D,2.7,2.6,2.6,2.6,2.8,2.25,2.15,2.0,2.25,2.05,4.0,4.6,3.8,3.4,4.5,10.0,15.0,35.0,1.0722328060132231,1.0538750430938761,1.0660507121636806,1.0847101314287821,1.0509135561867906,1.6090038062443965,1.608286075851523,1.6031438971151102,LWDL,LLWD,4,4,0,0,0,0,0,0,0,0,-0.45714285714285713,-0.34285714285714286,-0.08571428571428572,0.0,-5.0
2621,2013-05-04,Fiorentina,Roma,0,1,A,65,68,42,54,1.7428571428571429,1.5714285714285714,W,W,W,D,W,D,W,D,1.95,1.9,2.0,1.95,1.95,3.5,3.8,3.3,3.75,3.5,3.75,3.6,3.3,3.5,3.75,13.0,7.0,35.0,1.051593967166094,1.0441893859331406,1.0683492977161517,1.051593967166094,1.051593967166094,1.609306301776174,1.608105491995087,1.6082705203073897,WWWD,WDWD,10,8,0,0,0,0,0,0,0,0,0.6571428571428571,0.4,0.17142857142857143,0.05714285714285714,6.0
2622,2013-05-05,Catania,Siena,3,0,H,43,34,43,49,1.3714285714285714,1.0285714285714285,L,D,D,D,L,L,W,D,2.25,2.15,2.2,2.15,2.3,3.25,3.5,3.4,3.4,3.2,3.2,3.2,2.85,3.3,3.2,11.0,14.0,35.0,1.0832269604763598,1.0746830757919594,1.0823994248334636,1.074990368227315,1.0857308417878977,1.6090950432117501,1.6088991582128553,1.6080902190532675,LDDD,LLWD,3,4,0,0,0,0,0,0,0,0,0.0,-0.42857142857142855,0.34285714285714286,-0.02857142857142857,-3.0
2623,2013-05-05,Genoa,Pescara,4,1,H,34,25,51,70,0.9142857142857143,0.6285714285714286,W,D,D,L,L,D,L,L,1.25,1.22,1.25,1.26,1.25,5.5,6.25,5.5,5.5,5.5,12.0,11.5,8.5,10.5,12.0,17.0,22.0,35.0,0.7161176711584067,0.6913222940387967,0.768098070469761,0.7382659732560402,0.7161176711584067,1.6093773613193325,1.608197139317658,1.600269586140197,WDDL,LDLL,5,1,0,0,0,0,0,0,0,0,-0.4857142857142857,-1.2857142857142858,0.2857142857142857,0.11428571428571428,-5.0
2624,2013-05-05,Juventus,Palermo,1,0,H,66,31,20,46,2.2857142857142856,0.9142857142857143,W,W,W,W,W,D,D,W,1.44,1.44,1.4,1.4,1.5,3.75,3.8,3.5,4.0,3.4,9.5,9.5,9.0,10.0,10.0,1.0,16.0,35.0,0.8544847523981763,0.8527136499601378,0.8635256031181797,0.8301140685927595,0.8702031764974067,1.6091209606812975,1.6077253537595269,1.6086589842001016,WWWW,WDDW,12,8,1,0,0,0,0,0,0,0,1.3142857142857143,-0.42857142857142855,1.3714285714285714,0.11428571428571428,-15.0
2625,2013-05-05,Lazio,Bologna,6,0,H,40,44,40,43,1.4857142857142858,1.1428571428571428,D,L,L,D,D,D,D,D,1.67,1.6,1.6,1.61,1.67,3.8,3.8,3.5,3.75,3.5,5.0,5.75,5.2,5.5,5.5,22.0,9.0,35.0,0.9832053480697339,0.9540188383334383,0.9763084058946332,0.9631526854797752,0.9785429046276626,1.6092371619905468,1.608693100406283,1.6082375702074947,DLLD,DDDD,2,4,0,0,0,0,0,0,0,0,0.0,0.02857142857142857,0.34285714285714286,-0.05714285714285714,13.0
2626,2013-05-05,Milan,Torino,1,0,H,60,43,38,51,1.7714285714285714,1.0571428571428572,W,L,D,D,L,L,L,D,1.25,1.22,1.25,1.28,1.25,5.5,6.25,5.0,5.5,5.5,12.0,11.5,10.0,9.5,12.0,2.0,22.0,35.0,0.7161176711584067,0.6913222940387967,0.7595473914748635,0.7585719752877607,0.7161176711584067,1.6093226217025196,1.6069664711859473,1.6045692950387904,WLDD,LLLD,5,1,0,0,0,0,0,0,0,0,0.6285714285714286,-0.22857142857142856,0.7142857142857143,0.11428571428571428,-20.0
2627,2013-05-05,Napoli,Inter,3,1,H,64,51,32,46,1.9714285714285715,1.5142857142857142,W,W,D,W,L,W,L,L,1.44,1.42,1.5,1.44,1.44,4.2,4.6,3.9,4.33,4.2,7.5,7.0,5.5,7.0,7.5,5.0,6.0,35.0,0.8739891254141381,0.8672725876463006,0.9407647339030263,0.8801378906534865,0.8739891254141381,1.6092685683263037,1.608011438303089,1.602272157747967,WWDW,LWLL,10,3,0,0,0,0,0,0,0,0,0.9142857142857143,0.14285714285714285,0.45714285714285713,0.2,-1.0
2628,2013-05-05,Parma,Atalanta,2,0,H,39,36,43,49,1.1428571428571428,1.1714285714285715,D,L,L,D,D,D,L,W,2.6,2.75,2.6,2.5,2.8,2.1,1.95,1.9,2.1,1.95,5.0,5.25,4.0,4.0,5.0,8.0,12.0,35.0,1.041956581354232,1.0265959459279625,1.0553018240167986,1.0657438903610772,1.0322232343205346,1.6085881907889763,1.6085773648987916,1.6022599559205886,DLLD,DDLW,2,5,0,0,0,0,0,0,0,0,-0.11428571428571428,-0.37142857142857144,-0.02857142857142857,-0.08571428571428572,-4.0
2629,2013-05-05,Udinese,Sampdoria,3,1,H,46,38,39,43,1.542857142857143,1.1142857142857143,W,W,W,W,L,D,D,L,1.57,1.53,1.55,1.57,1.6,3.8,3.9,3.7,3.75,3.5,6.0,6.5,5.4,6.0,6.5,3.0,22.0,35.0,0.9432236762507678,0.9218754594251113,0.9577916987327688,0.9447035887826347,0.945230616726757,1.6093268734002448,1.6087805477012673,1.6070478891254099,WWWW,LDDL,12,2,1,0,0,0,0,0,0,0,0.2,-0.14285714285714285,0.42857142857142855,0.2857142857142857,-19.0
2630,2013-05-07,Roma,Chievo,0,1,A,69,33,54,49,1.6111111111111112,1.1111111111111112,W,W,D,W,D,L,W,D,1.25,1.25,1.27,1.29,1.29,5.5,5.85,5.0,5.0,5.5,12.0,10.0,9.0,11.0,10.0,7.0,10.0,36.0,0.7161176711584067,0.7321866894020771,0.7805454365214947,0.7555707933509994,0.7532714112021536,1.609338698293151,1.60757760996511,1.6047433572466825,WWDW,DLWD,10,5,0,0,0,0,0,0,0,0,0.4166666666666667,-0.4444444444444444,0.5,0.1388888888888889,-3.0
2631,2013-05-08,Atalanta,Juventus,0,1,A,36,67,51,20,1.1388888888888888,2.3055555555555554,L,D,D,L,W,W,W,W,3.75,3.9,3.4,3.75,3.8,3.4,3.3,3.2,3.3,3.3,2.0,1.95,2.0,2.0,2.0,12.0,1.0,36.0,1.0573036363512134,1.052030013409421,1.068211420776482,1.0590922454135034,1.0579897603610466,1.6083096500303764,1.609254027036081,1.60938611351224,LDDL,WWWW,2,12,0,0,0,0,1,0,0,0,-0.4166666666666667,1.3055555555555556,-1.1666666666666667,-0.2777777777777778,11.0
2632,2013-05-08,Bologna,Napoli,0,3,A,44,67,49,33,1.1111111111111112,2.0,L,D,D,D,W,W,W,D,4.5,4.9,4.4,4.5,5.0,3.8,3.85,3.5,3.75,3.75,1.73,1.65,1.7,1.73,1.67,9.0,5.0,36.0,1.004098296864175,0.9816517886826843,1.0106728874572097,1.0053723279456972,0.9845454224650528,1.6081352952770325,1.6088784243129846,1.6092586014287311,LDDD,WWWD,3,10,0,0,0,0,0,0,0,0,-0.1388888888888889,0.9444444444444444,-0.8888888888888888,-0.19444444444444445,4.0
